id,type,name,url
amnhc_4000074,Permanent Exhibition,American Museum of Natural History. Morgan Memorial Hall of Gems.,http://data.library.amnh.org/archives-authorities/id/amnhc_4000074
amnhc_4000120,Permanent Exhibition,American Museum of Natural History. Morgan Memorial Hall of Minerals and Gems.,http://data.library.amnh.org/archives-authorities/id/amnhc_4000120
http://id.loc.gov/authorities/names/no2003098134,,George F. Baker Trust,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/no2003098134
amnhp_1000907,Person,"Harlow, George E.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000907
http://id.loc.gov/authorities/names/n84137963,,Harry Frank Guggenheim Foundation,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n84137963
http://id.loc.gov/authorities/names/n50019948,,"Plimpton, George",http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n50019948
amnhp_1001861,Person,"Schuberth, Christopher J.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001861
http://id.loc.gov/authorities/names/n83185343,,St. Joe Minerals Corporation,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n83185343
http://id.loc.gov/authorities/names/n50015871,,"Texas Gulf, Inc.",http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n50015871
amnhc_4000060,Permanent Exhibition,American Museum of Natural History. Horse Under Domestication (Hall),http://data.library.amnh.org/archives-authorities/id/amnhc_4000060
amnhp_1000384,Person,"Chubb, S. Harmsted (Samuel Harmsted) 1863-1949",http://data.library.amnh.org/archives-authorities/id/amnhp_1000384
amnhp_1001922,Person,"Simons, Armory Coffin 1869-1959",http://data.library.amnh.org/archives-authorities/id/amnhp_1001922
amnhp_1000869,Person,"Grossbeck, John A. (John Arthur) 1883-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000869
amnhc_5000733,Temporary Exhibition,Life in a Honeybee Colony (Exhibition),http://data.library.amnh.org/archives-authorities/id/amnhc_5000733
amnhc_5000724,Temporary Exhibition,"Live Tarantulas, Black Widow Spiders, Scorpions and Whip Scorpions (Exhibition)",http://data.library.amnh.org/archives-authorities/id/amnhc_5000724
amnhp_1001311,Person,"Lutz, Frank Eugene, 1879-1943",http://data.library.amnh.org/archives-authorities/id/amnhp_1001311
amnhp_1001496,Person,"Mutchler, Andrew Johnson",http://data.library.amnh.org/archives-authorities/id/amnhp_1001496
amnhp_1002308,Person,"Wunder, Charles",http://data.library.amnh.org/archives-authorities/id/amnhp_1002308
amnhc_4000062,Permanent Exhibition,American Museum of Natural History. Irma and Paul Milstein Family Hall of Ocean Life.,http://data.library.amnh.org/archives-authorities/id/amnhc_4000062
amnhp_1000119,Person,"Barton, Lyle E.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000119
amnhp_1000163,Person,"Benson, John Prentiss 1865-1947",http://data.library.amnh.org/archives-authorities/id/amnhp_1000163
amnhp_1000181,Person,"Betts, Wyllys R.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000181
amnhp_1000238,Person,"Bowdoin, George Sullivan",http://data.library.amnh.org/archives-authorities/id/amnhp_1000238
amnhp_1000331,Person,"Campbell, Felicity",http://data.library.amnh.org/archives-authorities/id/amnhp_1000331
amnhp_1000462,Person,"Crocker, Templeton 1884-1948",http://data.library.amnh.org/archives-authorities/id/amnhp_1000462
amnhp_1002142,Person,"Van Gelder, Richard G. (Richard George), 1928-1994",http://data.library.amnh.org/archives-authorities/id/amnhp_1002142
amnhc_5000314,Temporary Exhibition,Humanity's River (Exhibition),http://data.library.amnh.org/archives-authorities/id/amnhc_5000314
amnhp_1001096,Person,"Jennings, Oliver Gould 1865-1936",http://data.library.amnh.org/archives-authorities/id/amnhp_1001096
amnhc_4000064,Permanent Exhibition,American Museum of Natural History. John Lindsley Hall of Earth History.,http://data.library.amnh.org/archives-authorities/id/amnhc_4000064
amnhp_1001215,Person,"Landman, Neil H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001215
amnhc_5000054,Temporary Exhibition,Lindbergh Plane (Exhibition),http://data.library.amnh.org/archives-authorities/id/amnhc_5000054
http://id.loc.gov/authorities/names/no2005036210,,MetLife Foundation,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/no2005036210
amnhp_1001433,Person,"Mikkelsen, Paula M.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001433
http://id.loc.gov/authorities/names/nr2001047462,,"Milstein, Paul, 1922-2010",http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/nr2001047462
amnhp_1001468,Person,"Morgan, Junius Spencer 1892-1960",http://data.library.amnh.org/archives-authorities/id/amnhp_1001468
amnhc_5000150,Temporary Exhibition,"Shrimps, Lobsters and Crabs: Much Ado About Decapod Crustaceans (Exhibition)",http://data.library.amnh.org/archives-authorities/id/amnhc_5000150
amnhp_1001912,Person,"Siddall, Mark Edward 1966-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001912
amnhp_1001968,Person,"Southwick, W. H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001968
amnhp_1002446,Person,"Stoll, Charles H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002446
amnhc_5000479,Temporary Exhibition,The Lost World: The Life and Death of Dinosaurs (Exhibition),http://data.library.amnh.org/archives-authorities/id/amnhc_5000479
amnhp_1002092,Person,"Thorne, Edwin",http://data.library.amnh.org/archives-authorities/id/amnhp_1002092
amnhc_4000065,Permanent Exhibition,American Museum of Natural History. LeFrak Family Gallery.,http://data.library.amnh.org/archives-authorities/id/amnhc_4000065
amnhc_5000496,Temporary Exhibition,Body Art: Marks of Identity (Exhibition),http://data.library.amnh.org/archives-authorities/id/amnhc_5000496
amnhc_5000518,Temporary Exhibition,"Dinosaurs: Ancient Fossils, New Discoveries (Exhibition)",http://data.library.amnh.org/archives-authorities/id/amnhc_5000518
amnhc_5000505,Temporary Exhibition,Einstein (Exhibition),http://data.library.amnh.org/archives-authorities/id/amnhc_5000505
amnhc_5000525,Temporary Exhibition,"Mythic Creatures: Dragons, Unicorns & Mermaids (Exhibition)",http://data.library.amnh.org/archives-authorities/id/amnhc_5000525
amnhc_5000503,Temporary Exhibition,Pearls (Exhibition),http://data.library.amnh.org/archives-authorities/id/amnhc_5000503
amnhc_5000511,Temporary Exhibition,Petra: Lost City of Stone (Exhibition),http://data.library.amnh.org/archives-authorities/id/amnhc_5000511
amnhc_5000500,Temporary Exhibition,Vikings: The North Atlantic Saga (Exhibition),http://data.library.amnh.org/archives-authorities/id/amnhc_5000500
amnhc_4000066,Permanent Exhibition,American Museum of Natural History. LeFrak Theater Corridor.,http://data.library.amnh.org/archives-authorities/id/amnhc_4000066
amnhc_5000524,Temporary Exhibition,Beyond (Exhibition),http://data.library.amnh.org/archives-authorities/id/amnhc_5000524
amnhc_5000510,Temporary Exhibition,Seasons of Life and Land: Arctic National Wildlife Refuge (Exhibition),http://data.library.amnh.org/archives-authorities/id/amnhc_5000510
amnhc_4000067,Permanent Exhibition,American Museum of Natural History. Leonard C. Sanford Hall of North American Birds.,http://data.library.amnh.org/archives-authorities/id/amnhc_4000067
amnhp_1000031,Person,"Amadon, Dean",http://data.library.amnh.org/archives-authorities/id/amnhp_1000031
amnhp_1000905,Person,"Harkness, W. H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000905
amnhp_1000994,Person,"Hittell, Charles J.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000994
amnhp_1001022,Person,"Horsfall, R. Bruce (Robert Bruce) 1869-1948",http://data.library.amnh.org/archives-authorities/id/amnhp_1001022
amnhp_1001212,Person,"Lamont, Lansing",http://data.library.amnh.org/archives-authorities/id/amnhp_1001212
amnhp_1001213,Person,"Lamont, Thomas W. (Thomas William) 1870-1948",http://data.library.amnh.org/archives-authorities/id/amnhp_1001213
amnhp_1001517,Person,"Nichols, Hobart 1869-1962",http://data.library.amnh.org/archives-authorities/id/amnhp_1001517
amnhp_1001692,Person,"Queeny, Edgar M. (Edgar Monsanto) 1897-1968",http://data.library.amnh.org/archives-authorities/id/amnhp_1001692
amnhp_1001742,Person,"Richardson, Jenness",http://data.library.amnh.org/archives-authorities/id/amnhp_1001742
amnhp_1001807,Person,"Rowley, John 1866-1928",http://data.library.amnh.org/archives-authorities/id/amnhp_1001807
amnhp_1001945,Person,"Smith, Ernest W.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001945
amnhp_1002230,Person,"White, Alexander M.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002230
amnhc_4000068,Permanent Exhibition,American Museum of Natural History. Mammals of the Polar Regions (Hall),http://data.library.amnh.org/archives-authorities/id/amnhc_4000068
amnhp_1000794,Person,"Gifford, Philip Collins 1919-2000",http://data.library.amnh.org/archives-authorities/id/amnhp_1000794
amnhp_1001145,Person,"Kendall, Laurel",http://data.library.amnh.org/archives-authorities/id/amnhp_1001145
http://id.loc.gov/authorities/names/n98083920,,"Newell, Jennifer",http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n98083920
amnhp_1001522,Person,"Nickerson, Elizabeth",http://data.library.amnh.org/archives-authorities/id/amnhp_1001522
amnhc_4000070,Permanent Exhibition,American Museum of Natural History. Marine Reptiles (Hall),http://data.library.amnh.org/archives-authorities/id/amnhc_4000070
amnhc_4000071,Permanent Exhibition,American Museum of Natural History. Maya Sculptures Mexican Textiles (Exhibit),http://data.library.amnh.org/archives-authorities/id/amnhc_4000071
amnhc_4000072,Permanent Exhibition,American Museum of Natural History. Meteorites (Exhibit),http://data.library.amnh.org/archives-authorities/id/amnhc_4000072
amnhc_4000073,Permanent Exhibition,American Museum of Natural History. Miriam and Ira D. Wallach Orientation Center.,http://data.library.amnh.org/archives-authorities/id/amnhc_4000073
amnhc_4000098,Permanent Exhibition,New York State Roosevelt Memorial.,http://data.library.amnh.org/archives-authorities/id/amnhc_4000098
amnhp_1000826,Person,"Goodwin, George C.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000826
amnhc_4000077,Permanent Exhibition,American Museum of Natural History. Osprey Group (Exhibit),http://data.library.amnh.org/archives-authorities/id/amnhc_4000077
amnhc_4000079,Permanent Exhibition,American Museum of Natural History. Lincoln Ellsworth (Exhibit),http://data.library.amnh.org/archives-authorities/id/amnhc_4000079
amnhp_1000037,Person,"Amundsen, Roald 1872-1928",http://data.library.amnh.org/archives-authorities/id/amnhp_1000037
amnhc_4000080,Permanent Exhibition,American Museum of Natural History. Pro-Astronomic Hall.,http://data.library.amnh.org/archives-authorities/id/amnhc_4000080
http://id.loc.gov/authorities/names/n2009039892,,"Adams, Edward Dean, 1846-1931",http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n2009039892
amnhp_1000950,Person,"Heilprin, Angelo 1853-1907",http://data.library.amnh.org/archives-authorities/id/amnhp_1000950
http://id.loc.gov/authorities/names/n79054195,,"Johnson, Gaylord",http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n79054195
amnhp_1001814,Person,"Russell, Henry Norris 1877-1957",http://data.library.amnh.org/archives-authorities/id/amnhp_1001814
amnhc_4000081,Permanent Exhibition,American Museum of Natural History. Recent Fishes (Hall),http://data.library.amnh.org/archives-authorities/id/amnhc_4000081
amnhp_1000413,Person,"Coles, Russell J.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000413
amnhc_4000082,Permanent Exhibition,American Museum of Natural History. Sanford Memorial Hall of the Biology of Birds,http://data.library.amnh.org/archives-authorities/id/amnhc_4000082
amnhp_1000802,Person,"Gilliard, E. Thomas (Ernest Thomas) 1912-1965",http://data.library.amnh.org/archives-authorities/id/amnhp_1000802
amnhp_1001225,Person,"Lanyon, Wesley E.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001225
amnhc_4000083,Permanent Exhibition,American Museum of Natural History. Shell Hall,http://data.library.amnh.org/archives-authorities/id/amnhc_4000083
amnhp_1000843,Person,"Gratacap, L. P. (Louis Pope) 1851-1917",http://data.library.amnh.org/archives-authorities/id/amnhp_1000843
amnhp_1001999,Person,"Steward, D. Jackson",http://data.library.amnh.org/archives-authorities/id/amnhp_1001999
amnhc_4000084,Permanent Exhibition,American Museum of Natural History. Siberian Hall,http://data.library.amnh.org/archives-authorities/id/amnhc_4000084
amnhp_1000593,Person,"Drummond, Isaac Wyman 1855-1933",http://data.library.amnh.org/archives-authorities/id/amnhp_1000593
amnhp_1001305,Person,"Lowie, Robert Harry 1883-1957",http://data.library.amnh.org/archives-authorities/id/amnhp_1001305
amnhc_4000086,Permanent Exhibition,American Museum of Natural History. Southwest Indian Hall,http://data.library.amnh.org/archives-authorities/id/amnhc_4000086
amnhp_1000020,Person,"Akin, Louis 1868-1913",http://data.library.amnh.org/archives-authorities/id/amnhp_1000020
http://id.loc.gov/authorities/names/n95037608,,"Gray, Prentiss N. (Prentiss Nathaniel), 1884-1935",http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n95037608
http://id.loc.gov/authorities/names/nr97036076,,"Huntington, Archer M. (Archer Milton) 1870-1955",http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/nr97036076
amnhp_1001388,Person,"McCormick, Howard",http://data.library.amnh.org/archives-authorities/id/amnhp_1001388
http://id.loc.gov/authorities/names/nr93042444,,"Stallings, W. S. (William Sidney), 1910-",http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/nr93042444
amnhp_1002314,Person,"Young, Mahonri Mackintosh, 1877-1957",http://data.library.amnh.org/archives-authorities/id/amnhp_1002314
http://id.loc.gov/authorities/names/n79066352,,Field Museum of Natural History,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n79066352
http://id.loc.gov/authorities/names/n86860264,,"Ward, Henry A. (Henry Augustus) 1834-1906",http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n86860264
http://id.loc.gov/authorities/names/n88205806,,"Ward, Lydia Avery Coonley, 1845-1924",http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n88205806
amnhc_5000553,Temporary Exhibition,Birds and Paintings from the Templeton Crocker Expedition (Exhibition),http://data.library.amnh.org/archives-authorities/id/amnhc_5000553
amnhc_5000346,Temporary Exhibition,Confiscated (Exhibition),http://data.library.amnh.org/archives-authorities/id/amnhc_5000346
amnhp_1000673,Person,"Fahnestock, Bruce 1911-1942",http://data.library.amnh.org/archives-authorities/id/amnhp_1000673
